Id,field,age,type,harvest_year,harvest_month,production
1261,15,17,5,2005,6,0.24102463824794684
1262,15,17,5,2005,7,0.2637074696910442
1263,15,17,5,2005,8,0.15917090340242473
1264,15,17,5,2005,9,0.3510754790770434
1265,15,17,5,2005,10,0.2445443879546344
1266,15,17,5,2005,11,0.17328901055924914
1267,15,17,5,2005,12,0.15674618693781775
1268,15,18,5,2006,1,0.10093859992178332
1269,15,18,5,2006,2,0.11810715682440359
1270,15,18,5,2006,3,0.1241298396558467
1271,15,18,5,2006,4,0.1428709425107548
1272,15,18,5,2006,5,0.0932342588971451
1273,15,18,5,2006,6,0.11912397340633557
1274,15,18,5,2006,7,0.16112631990614001
1275,15,18,5,2006,8,0.29276495893625337
1276,15,18,5,2006,9,0.13660539694955026
1277,15,18,5,2006,10,0.37102072741493936
1278,15,18,5,2006,11,0.26969104419241297
1279,15,18,5,2006,12,0.27849041845913186
1280,15,19,5,2007,1,0.24188502150958158
1281,15,19,5,2007,2,0.19960891669925693
1282,15,19,5,2007,3,0.08451310129057489
1283,15,19,5,2007,4,0.10316777473601878
1284,15,19,5,2007,5,0.12045365662886194
1285,15,19,5,2007,6,0.11658193195150567
1286,15,19,5,2007,7,0.14184591317950723
1287,15,19,5,2007,8,0.21583887368009386
1288,15,19,5,2007,9,0.1928040672663277
1289,15,19,5,2007,10,0.4429800547516622
1290,15,19,5,2007,11,0.287211576065702
1291,15,19,5,2007,12,0.2242080563159953
1292,15,20,5,2008,1,0.101916308173641
1293,15,20,5,2008,2,0.08075870160344154
1294,15,20,5,2008,3,0.08404380132968323
1295,15,20,5,2008,4,0.14251075479077044
1296,15,20,5,2008,5,0.10477121626906533
1297,15,20,5,2008,6,0.17422761048103247
1298,15,20,5,2008,7,0.2032850997262417
1299,15,20,5,2008,8,0.20891669925694176
1300,15,20,5,2008,9,0.4934298005475166
1301,15,20,5,2008,10,0.2712944857254596
1302,15,20,5,2008,11,0.23644896362925305
1303,15,20,5,2008,12,0.13062182244818146
1304,15,21,5,2009,1,0.06206491982792335
1305,15,21,5,2009,2,0.0777864685177943
1306,15,21,5,2009,3,0.07211576065701995
1307,15,21,5,2009,4,0.14732107938991007
1308,15,21,5,2009,5,0.1263199061400078
1309,15,21,5,2009,6,0.22323034806413766
1310,15,21,5,2009,7,0.35052796245600315
1311,15,21,5,2009,8,0.26558466953461085
1312,15,21,5,2009,9,0.44137661321861554
1313,15,21,5,2009,10,0.5195541650371529
1314,15,21,5,2009,11,0.3312866640594447
1315,15,21,5,2009,12,0.14325381306218227
1316,15,22,5,2010,1,0.13781775518185377
1317,15,22,5,2010,2,0.3536957371920219
1318,15,22,5,2010,3,0.05811497849041846
1319,15,22,5,2010,4,0.1154868987094251
1320,15,22,5,2010,5,0.13867813844348847
1321,15,22,5,2010,6,0.15784122017989832
1322,15,22,5,2010,7,0.277238951896754
1323,15,22,5,2010,8,0.2926476339460305
1324,15,22,5,2010,9,0.3392256550645288
1325,15,22,5,2010,10,0.31599530700039113
1326,15,22,5,2010,11,0.35420414548298784
1327,15,22,5,2010,12,0.1569417285881893
1328,15,23,5,2011,1,0.10903402424716464
1329,15,23,5,2011,2,0.07364098552991787
1330,15,23,5,2011,3,0.06331638639030114
1331,15,23,5,2011,4,0.04399687133359406
1332,15,23,5,2011,5,0.14876808760265936
1333,15,23,5,2011,6,0.1219788815017599
1334,15,23,5,2011,7,0.2537739538521705
1335,15,23,5,2011,8,0.08451310129057489
1336,15,23,5,2011,9,0.6558858036761831
1337,15,23,5,2011,10,0.7563159953070003
1338,15,23,5,2011,11,0.19229565897536177
1339,15,23,5,2011,12,0.17493156042236999
1340,16,16,5,2004,1,0.1383032128514056
1341,16,16,5,2004,2,0.08438755020080321
1342,16,16,5,2004,3,0.15853413654618473
1343,16,16,5,2004,4,0.12479919678714857
1344,16,16,5,2004,5,0.27404618473895587
1345,16,16,5,2004,6,0.28052208835341363
1346,16,16,5,2004,7,0.17183734939759032
1347,16,16,5,2004,8,0.2795682730923694
1348,16,16,5,2004,9,0.23498995983935744
1349,16,16,5,2004,10,0.5586345381526103
1350,16,16,5,2004,11,0.21516064257028114
1351,16,16,5,2004,12,0.10527108433734936
1352,16,17,5,2005,1,0.13875502008032128
1353,16,17,5,2005,2,0.12294176706827309
1354,16,17,5,2005,3,0.1275602409638554
1355,16,17,5,2005,4,0.21014056224899602
1356,16,17,5,2005,5,0.22469879518072286
1357,16,17,5,2005,6,0.27228915662650605
1358,16,17,5,2005,7,0.2738453815261044
1359,16,17,5,2005,8,0.10567269076305219
1360,16,17,5,2005,9,0.3041666666666667
1361,16,17,5,2005,10,0.3176204819277108
1362,16,17,5,2005,11,0.15496987951807228
1363,16,17,5,2005,12,0.1290160642570281
1364,16,18,5,2006,1,0.08242971887550202
1365,16,18,5,2006,2,0.1073293172690763
1366,16,18,5,2006,3,0.09974899598393575
1367,16,18,5,2006,4,0.09403840361445782
1368,16,18,5,2006,5,0.08132530120481928
1369,16,18,5,2006,6,0.1001004016064257
1370,16,18,5,2006,7,0.1049698795180723
1371,16,18,5,2006,8,0.2643574297188755
1372,16,18,5,2006,9,0.1730421686746988
1373,16,18,5,2006,10,0.5768574297188755
1374,16,18,5,2006,11,0.29241967871485935
1375,16,18,5,2006,12,0.4902108433734941
1376,16,19,5,2007,1,0.22379518072289156
1377,16,19,5,2007,2,0.1930722891566265
1378,16,19,5,2007,3,0.04939759036144578
1379,16,19,5,2007,4,0.08880522088353414
1380,16,19,5,2007,5,0.08493975903614459
1381,16,19,5,2007,6,0.0821285140562249
1382,16,19,5,2007,7,0.13589357429718874
1383,16,19,5,2007,8,0.2448293172690763
1384,16,19,5,2007,9,0.27018072289156625
1385,16,19,5,2007,10,0.47610441767068273
1386,16,19,5,2007,11,0.3304216867469879
1387,16,19,5,2007,12,0.2567771084337349
1388,16,20,5,2008,1,0.09116465863453815
1389,16,20,5,2008,2,0.0920180722891566
1390,16,20,5,2008,3,0.0765562248995984
1391,16,20,5,2008,4,0.12670682730923694
1392,16,20,5,2008,5,0.05918674698795179
1393,16,20,5,2008,6,0.13519076305220887
1394,16,20,5,2008,7,0.1542168674698795
1395,16,20,5,2008,8,0.2573293172690762
1396,16,20,5,2008,9,0.9595381526104415
1397,16,20,5,2008,10,0.37464859437751
1398,16,20,5,2008,11,0.3117469879518072
1399,16,20,5,2008,12,0.16501004016064252
1400,16,21,5,2009,1,0.044879518072289154
1401,16,21,5,2009,2,0.033483935742971885
1402,16,21,5,2009,3,0.06852409638554217
1403,16,21,5,2009,4,0.10818273092369478
1404,16,21,5,2009,5,0.06666666666666667
1405,16,21,5,2009,6,0.16365461847389556
1406,16,21,5,2009,7,0.2799196787148594
1407,16,21,5,2009,8,0.3902610441767068
1408,16,21,5,2009,9,0.5874999999999999
1409,16,21,5,2009,10,0.3610441767068273
1410,16,21,5,2009,11,0.44573293172690764
1411,16,21,5,2009,12,0.15025100401606425
1412,16,22,5,2010,1,0.11741967871485944
1413,16,22,5,2010,2,0.07023092369477911
1414,16,22,5,2010,3,0.0482429718875502
1415,16,22,5,2010,4,0.06360441767068273
1416,16,22,5,2010,5,0.09934738955823293
1417,16,22,5,2010,6,0.16014056224899598
1418,16,22,5,2010,7,0.2524096385542169
1419,16,22,5,2010,8,0.28930722891566263
1420,16,22,5,2010,9,0.4560240963855422
1421,16,22,5,2010,10,0.4332329317269077
1422,16,22,5,2010,11,0.3710843373493976
1423,16,22,5,2010,12,0.15200803212851408
1424,16,23,5,2011,1,0.1518574297188755
1425,16,23,5,2011,2,0.05923694779116467
1426,16,23,5,2011,3,0.05933734939759036
1427,16,23,5,2011,4,0.0446285140562249
1428,16,23,5,2011,5,0.09769076305220885
1429,16,23,5,2011,6,0.09322289156626505
1430,16,23,5,2011,7,0.2821285140562249
1431,16,23,5,2011,8,0.13413654618473894
1432,16,23,5,2011,9,0.43524096385542166
1433,16,23,5,2011,10,0.6376004016064258
1434,16,23,5,2011,11,0.31054216867469875
1435,16,23,5,2011,12,0.2909136546184739
1436,17,16,5,2004,1,0.11376623376623377
1437,17,16,5,2004,2,0.09233766233766234
1438,17,16,5,2004,3,0.07012987012987014
1439,17,16,5,2004,4,0.23818181818181816
1440,17,16,5,2004,5,0.2674025974025974
1441,17,16,5,2004,6,0.2392207792207792
1442,17,16,5,2004,7,0.3466233766233766
1443,17,16,5,2004,8,0.12181818181818185
1444,17,16,5,2004,9,0.3572727272727273
1445,17,16,5,2004,10,0.6016883116883117
1446,17,16,5,2004,11,0.232987012987013
1447,17,16,5,2004,12,0.09051948051948053
1448,17,17,5,2005,1,0.15805194805194805
1449,17,17,5,2005,2,0.12220779220779221
1450,17,17,5,2005,3,0.09233766233766234
1451,17,17,5,2005,4,0.17688311688311686
1452,17,17,5,2005,5,0.13597402597402597
1453,17,17,5,2005,6,0.41987012987012984
1454,17,17,5,2005,7,0.27558441558441554
1455,17,17,5,2005,8,0.15233766233766236
1456,17,17,5,2005,9,0.3707792207792209
1457,17,17,5,2005,10,0.31779220779220785
1458,17,17,5,2005,11,0.15259740259740262
1459,17,17,5,2005,12,0.15519480519480516
1460,17,18,5,2006,1,0.07974025974025974
1461,17,18,5,2006,2,0.08454545454545455
1462,17,18,5,2006,3,0.12103896103896104
1463,17,18,5,2006,4,0.14749025974025973
1464,17,18,5,2006,5,0.07844155844155845
1465,17,18,5,2006,6,0.12532467532467534
1466,17,18,5,2006,7,0.15415584415584416
1467,17,18,5,2006,8,0.23025974025974028
1468,17,18,5,2006,9,0.20207792207792213
1469,17,18,5,2006,10,0.5014285714285714
1470,17,18,5,2006,11,0.28025974025974026
1471,17,18,5,2006,12,0.24129870129870132
1472,17,19,5,2007,1,0.2092207792207792
1473,17,19,5,2007,2,0.17818181818181822
1474,17,19,5,2007,3,0.0535064935064935
1475,17,19,5,2007,4,0.0825974025974026
1476,17,19,5,2007,5,0.06311688311688311
1477,17,19,5,2007,6,0.0535064935064935
1478,17,19,5,2007,7,0.10909090909090909
1479,17,19,5,2007,8,0.20480519480519482
1480,17,19,5,2007,9,0.22753246753246748
1481,17,19,5,2007,10,0.4393506493506493
1482,17,19,5,2007,11,0.35064935064935066
1483,17,19,5,2007,12,0.1061038961038961
1484,17,20,5,2008,1,0.12480519480519481
1485,17,20,5,2008,2,0.11428571428571432
1486,17,20,5,2008,3,0.05415584415584416
1487,17,20,5,2008,4,0.17792207792207793
1488,17,20,5,2008,5,0.0961038961038961
1489,17,20,5,2008,6,0.2350649350649351
1490,17,20,5,2008,7,0.17974025974025973
1491,17,20,5,2008,8,0.16311688311688313
1492,17,20,5,2008,9,0.49298701298701303
1493,17,20,5,2008,10,0.35545454545454547
1494,17,20,5,2008,11,0.1922077922077922
1495,17,20,5,2008,12,0.056363636363636366
1496,17,21,5,2009,1,0.049090909090909095
1497,17,21,5,2009,2,0.06961038961038961
1498,17,21,5,2009,3,0.03246753246753247
1499,17,21,5,2009,4,0.0642857142857143
1500,17,21,5,2009,5,0.02909090909090909
1501,17,21,5,2009,6,0.0825974025974026
1502,17,21,5,2009,7,0.3327272727272727
1503,17,21,5,2009,8,0.4615584415584415
1504,17,21,5,2009,9,0.4415584415584416
1505,17,21,5,2009,10,0.5811688311688313
1506,17,21,5,2009,11,0.4031168831168831
1507,17,21,5,2009,12,0.2327272727272728
1508,17,22,5,2010,1,0.12701298701298702
1509,17,22,5,2010,2,0.021818181818181816
1510,17,22,5,2010,3,0.061688311688311695
1511,17,22,5,2010,4,0.05285714285714286
1512,17,22,5,2010,5,0.11103896103896105
1513,17,22,5,2010,6,0.1522077922077922
1514,17,22,5,2010,7,0.2090909090909091
1515,17,22,5,2010,8,0.22090909090909092
1516,17,22,5,2010,9,0.37415584415584413
1517,17,22,5,2010,10,0.31142857142857144
1518,17,22,5,2010,11,0.2723376623376623
1519,17,22,5,2010,12,0.11350649350649351
1520,17,23,5,2011,1,0.15766233766233767
1521,17,23,5,2011,2,0.0535064935064935
1522,17,23,5,2011,3,0.10805194805194805
1523,17,23,5,2011,4,0.012597402597402597
1524,17,23,5,2011,5,0.07662337662337664
1525,17,23,5,2011,6,0.5468831168831169
1526,17,23,5,2011,7,0.1887012987012987
1527,17,23,5,2011,8,0.21870129870129867
1528,17,23,5,2011,9,0.11922077922077921
1529,17,23,5,2011,10,0.7446753246753247
1530,17,23,5,2011,11,0.23000000000000004
1531,17,23,5,2011,12,0.3380519480519481
1532,0,13,2,2004,1,0.28322784810126583
1533,0,13,2,2004,2,0.18206751054852321
1534,0,13,2,2004,3,0.33343881856540086
1535,0,13,2,2004,4,0.159915611814346
1536,0,13,2,2004,5,0.38217299578059066
1537,0,13,2,2004,6,0.304957805907173
1538,0,13,2,2004,7,0.08913502109704641
1539,0,13,2,2004,8,0.15685654008438818
1540,0,13,2,2004,9,0.4337552742616033
1541,0,13,2,2004,10,0.19356540084388185
1542,0,13,2,2004,11,0.10242616033755275
1543,0,13,2,2004,12,0.16413502109704642
1544,0,14,2,2005,1,0.095042194092827
1545,0,14,2,2005,2,0.27932489451476794
1546,0,14,2,2005,3,0.36793248945147683
1547,0,14,2,2005,4,0.25770042194092824
1548,0,14,2,2005,5,0.23713080168776368
1549,0,14,2,2005,6,0.3453586497890296
1550,0,14,2,2005,7,0.17943037974683546
1551,0,14,2,2005,8,0.19018987341772156
1552,0,14,2,2005,9,0.12151898734177212
1553,0,14,2,2005,10,0.04672995780590717
1554,0,14,2,2005,11,0.06824894514767932
1555,0,14,2,2005,12,0.06191983122362869
1556,0,15,2,2006,1,0.21202531645569622
1557,0,15,2,2006,2,0.304957805907173
1558,0,15,2,2006,3,0.3829113924050632
1559,0,15,2,2006,4,0.2719409282700422
1560,0,15,2,2006,5,0.3029535864978904
1561,0,15,2,2006,6,0.1180379746835443
1562,0,15,2,2006,7,0.07510548523206752
1563,0,15,2,2006,8,0.1938818565400844
1564,0,15,2,2006,9,0.0939873417721519
1565,0,15,2,2006,10,0.14757383966244728
1566,0,15,2,2006,11,0.28322784810126583
1567,0,16,2,2007,1,0.30632911392405066
1568,0,16,2,2007,2,0.12289029535864981
1569,0,16,2,2007,3,0.11740506329113926
1570,0,16,2,2007,4,0.07584388185654009
1571,0,16,2,2007,5,0.04957805907172996
1572,0,16,2,2007,6,0.09187763713080169
1573,0,16,2,2007,7,0.08312236286919832
1574,0,16,2,2007,8,0.08502109704641352
1575,0,16,2,2007,9,0.11962025316455696
1576,0,16,2,2007,10,0.19504219409282697
1577,0,16,2,2007,11,0.154746835443038
1578,0,16,2,2007,12,0.16413502109704642
1579,0,17,2,2008,1,0.15084388185654007
1580,0,17,2,2008,2,0.1922995780590717
1581,0,17,2,2008,3,0.364873417721519
1582,0,17,2,2008,4,0.3803797468354431
1583,0,17,2,2008,5,0.20643459915611811
1584,0,17,2,2008,6,0.16550632911392404
1585,0,17,2,2008,7,0.13438818565400842
1586,0,17,2,2008,8,0.1975738396624473
1587,0,17,2,2008,9,0.16381856540084389
1588,0,17,2,2008,10,0.1924050632911392
1589,0,17,2,2008,11,0.11877637130801687
1590,0,17,2,2008,12,0.18312236286919834
1591,0,18,2,2009,1,0.34282700421940926
1592,0,18,2,2009,2,0.09757383966244725
1593,0,18,2,2009,3,0.3920886075949367
1594,0,18,2,2009,4,0.2247890295358649
1595,0,18,2,2009,5,0.2066455696202532
1596,0,18,2,2009,6,0.1718354430379747
1597,0,18,2,2009,7,0.1570675105485232
1598,0,18,2,2009,8,0.29208860759493666
1599,0,18,2,2009,9,0.314873417721519
1600,0,18,2,2009,10,0.14767932489451477
1601,0,18,2,2009,11,0.1688818565400844
1602,0,18,2,2009,12,0.0930379746835443
1603,0,19,2,2010,1,0.10390295358649788
1604,0,19,2,2010,2,0.14018987341772152
1605,0,19,2,2010,3,0.18080168776371308
1606,0,19,2,2010,4,0.1971518987341772
1607,0,19,2,2010,5,0.09556962025316457
1608,0,19,2,2010,6,0.21308016877637131
1609,0,19,2,2010,7,0.15822784810126583
1610,0,19,2,2010,8,0.22584388185654009
1611,0,19,2,2010,9,0.28132911392405063
1612,0,19,2,2010,10,0.10453586497890298
1613,0,19,2,2010,11,0.27457805907172994
1614,0,19,2,2010,12,0.11181434599156118
1615,0,20,2,2011,1,0.16402953586497893
1616,0,20,2,2011,2,0.23829113924050632
1617,0,20,2,2011,3,0.1323839662447258
1618,0,20,2,2011,4,0.2333333333333333
1619,0,20,2,2011,5,0.18765822784810127
1620,0,20,2,2011,6,0.1260548523206751
1621,0,20,2,2011,7,0.25
1622,0,20,2,2011,8,0.37320675105485235
1623,0,20,2,2011,9,0.15759493670886077
1624,0,20,2,2011,10,0.3936708860759493
1625,0,20,2,2011,11,0.07753164556962025
1626,0,20,2,2011,12,0.12415611814345993
1627,1,13,2,2004,1,0.25055698371893736
1628,1,13,2,2004,2,0.2258783204798629
1629,1,13,2,2004,3,0.3541559554413025
1630,1,13,2,2004,4,0.16915167095115682
1631,1,13,2,2004,5,0.4310197086546701
1632,1,13,2,2004,6,0.32973436161096825
1633,1,13,2,2004,7,0.13590402742073693
1634,1,13,2,2004,8,0.2308483290488432
1635,1,13,2,2004,9,0.4498714652956299
1636,1,13,2,2004,10,0.25861182519280207
1637,1,13,2,2004,11,0.1271636675235647
1638,1,13,2,2004,12,0.17694944301628107
1639,1,14,2,2005,1,0.17335047129391604
1640,1,14,2,2005,2,0.4616109682947729
1641,1,14,2,2005,3,0.2662382176520994
1642,1,14,2,2005,4,0.26349614395886894
1643,1,14,2,2005,5,0.31713796058269067
1644,1,14,2,2005,6,0.3462724935732648
1645,1,14,2,2005,7,0.1734361610968295
1646,1,14,2,2005,8,0.21533847472150813
1647,1,14,2,2005,9,0.12022279348757497
1648,1,14,2,2005,10,0.0506426735218509
1649,1,14,2,2005,11,0.06726649528706084
1650,1,14,2,2005,12,0.07600685518423307
1651,1,15,2,2006,1,0.37540702656383884
1652,1,15,2,2006,2,0.3427592116538132
1653,1,15,2,2006,3,0.4392459297343616
1654,1,15,2,2006,4,0.3057412167952014
1655,1,15,2,2006,5,0.28243359040274213
1656,1,15,2,2006,6,0.13093401885175665
1657,1,15,2,2006,7,0.09528706083976007
1658,1,15,2,2006,8,0.15424164524421594
1659,1,15,2,2006,9,0.09460154241645245
1660,1,15,2,2006,10,0.1838046272493573
1661,1,15,2,2006,11,0.36083976006855184
1662,1,16,2,2007,1,0.3883461868037704
1663,1,16,2,2007,2,0.14790059982862042
1664,1,16,2,2007,3,0.11593830334190232
1665,1,16,2,2007,4,0.10214224507283634
1666,1,16,2,2007,5,0.07223650385604113
1667,1,16,2,2007,6,0.09451585261353901
1668,1,16,2,2007,7,0.10119965724078835
1669,1,16,2,2007,8,0.10539845758354756
1670,1,16,2,2007,9,0.10959725792630677
1671,1,16,2,2007,10,0.20385604113110542
1672,1,16,2,2007,11,0.17686375321336764
1673,1,16,2,2007,12,0.14138817480719795
1674,1,17,2,2008,1,0.1882604970008569
1675,1,17,2,2008,2,0.3029991431019709
1676,1,17,2,2008,3,0.29185946872322205
1677,1,17,2,2008,4,0.318337617823479
1678,1,17,2,2008,5,0.23144815766923738
1679,1,17,2,2008,6,0.18937446443873185
1680,1,17,2,2008,7,0.16392459297343617
1681,1,17,2,2008,8,0.21225364181662384
1682,1,17,2,2008,9,0.18209083119108826
1683,1,17,2,2008,10,0.2100257069408741
1684,1,17,2,2008,11,0.1017137960582691
1685,1,17,2,2008,12,0.3090831191088261
1686,1,18,2,2009,1,0.3950299914310197
1687,1,18,2,2009,2,0.2817480719794346
1688,1,18,2,2009,3,0.34798628963153383
1689,1,18,2,2009,4,0.2803770351328192
1690,1,18,2,2009,5,0.26058269065981154
1691,1,18,2,2009,6,0.1827763496143959
1692,1,18,2,2009,7,0.24104541559554413
1693,1,18,2,2009,8,0.14318766066838048
1694,1,18,2,2009,9,0.2415595544130249
1695,1,18,2,2009,10,0.1662382176520994
1696,1,18,2,2009,11,0.23376178234790063
1697,1,18,2,2009,12,0.14344473007712083
1698,1,19,2,2010,1,0.15586975149957158
1699,1,19,2,2010,2,0.23281919451585265
1700,1,19,2,2010,3,0.2647814910025707
1701,1,19,2,2010,4,0.33958868894601546
1702,1,19,2,2010,5,0.10034275921165384
1703,1,19,2,2010,6,0.2947729220222794
1704,1,19,2,2010,7,0.1965724078834619
1705,1,19,2,2010,8,0.2170522707797772
1706,1,19,2,2010,9,0.22862039417309343
1707,1,19,2,2010,10,0.06272493573264781
1708,1,19,2,2010,11,0.37729220222793486
1709,1,19,2,2010,12,0.2051413881748072
1710,1,20,2,2011,1,0.14944301628106257
1711,1,20,2,2011,2,0.31988003427592115
1712,1,20,2,2011,3,0.1510711225364182
1713,1,20,2,2011,4,0.2998286203941732
1714,1,20,2,2011,5,0.2742073693230505
1715,1,20,2,2011,6,0.1708654670094259
1716,1,20,2,2011,7,0.34070265638389036
1717,1,20,2,2011,8,0.3065124250214225
1718,1,20,2,2011,9,0.13658954584404456
1719,1,20,2,2011,10,0.3894601542416454
1720,1,20,2,2011,11,0.11773778920308485
1721,1,20,2,2011,12,0.09460154241645245
1722,2,13,2,2004,1,0.236950146627566
1723,2,13,2,2004,2,0.211950146627566
1724,2,13,2,2004,3,0.35491202346041056
1725,2,13,2,2004,4,0.17023460410557184
1726,2,13,2,2004,5,0.4176686217008798
1727,2,13,2,2004,6,0.3588709677419355
1728,2,13,2,2004,7,0.16297653958944283
1729,2,13,2,2004,8,0.20843108504398825
1730,2,13,2,2004,9,0.4837976539589442
1731,2,13,2,2004,10,0.24692082111436947
1732,2,13,2,2004,11,0.14054252199413492
1733,2,13,2,2004,12,0.20747800586510265
1734,2,14,2,2005,1,0.2156891495601173
1735,2,14,2,2005,2,0.41590909090909084
1736,2,14,2,2005,3,0.3604105571847507
1737,2,14,2,2005,4,0.2665689149560117
1738,2,14,2,2005,5,0.3245601173020529
1739,2,14,2,2005,6,0.35505865102639295
1740,2,14,2,2005,7,0.16356304985337244
1741,2,14,2,2005,8,0.22052785923753665
1742,2,14,2,2005,9,0.12287390029325512
1743,2,14,2,2005,10,0.05153958944281525
1744,2,14,2,2005,11,0.06612903225806452
1745,2,14,2,2005,12,0.06524926686217009
1746,2,15,2,2006,1,0.23731671554252204
1747,2,15,2,2006,2,0.3347507331378299
1748,2,15,2,2006,3,0.4418621700879767
1749,2,15,2,2006,4,0.32082111436950145
1750,2,15,2,2006,5,0.3008064516129032
1751,2,15,2,2006,6,0.11173020527859237
1752,2,15,2,2006,7,0.08907624633431085
1753,2,15,2,2006,8,0.19149560117302053
1754,2,15,2,2006,9,0.10725806451612906
1755,2,15,2,2006,10,0.22837243401759533
1756,2,15,2,2006,11,0.3351173020527859
1757,2,16,2,2007,1,0.404692082111437
1758,2,16,2,2007,2,0.15476539589442817
1759,2,16,2,2007,3,0.11656891495601174
1760,2,16,2,2007,4,0.09112903225806453
1761,2,16,2,2007,5,0.08629032258064516
1762,2,16,2,2007,6,0.08958944281524928
1763,2,16,2,2007,7,0.10483870967741936
1764,2,16,2,2007,8,0.13071847507331377
1765,2,16,2,2007,9,0.08892961876832844
1766,2,16,2,2007,10,0.2134897360703812
1767,2,16,2,2007,11,0.21649560117302055
1768,2,16,2,2007,12,0.15703812316715546
1769,2,17,2,2008,1,0.23145161290322586
1770,2,17,2,2008,2,0.2697214076246334
1771,2,17,2,2008,3,0.3876099706744868
1772,2,17,2,2008,4,0.30293255131964814
1773,2,17,2,2008,5,0.23431085043988267
1774,2,17,2,2008,6,0.2071114369501466
1775,2,17,2,2008,7,0.1844574780058651
1776,2,17,2,2008,8,0.2129032258064516
1777,2,17,2,2008,9,0.1841642228739003
1778,2,17,2,2008,10,0.1896627565982405
1779,2,17,2,2008,11,0.16436950146627569
1780,2,17,2,2008,12,0.34230205278592374
1781,2,18,2,2009,1,0.4022727272727273
1782,2,18,2,2009,2,0.2546920821114369
1783,2,18,2,2009,3,0.43416422287390033
1784,2,18,2,2009,4,0.3025659824046921
1785,2,18,2,2009,5,0.21737536656891493
1786,2,18,2,2009,6,0.2305718475073314
1787,2,18,2,2009,7,0.187683284457478
1788,2,18,2,2009,8,0.1433284457478006
1789,2,18,2,2009,9,0.2833577712609971
1790,2,18,2,2009,10,0.24985337243401756
1791,2,18,2,2009,11,0.250366568914956
1792,2,18,2,2009,12,0.20322580645161292
1793,2,19,2,2010,1,0.15131964809384166
1794,2,19,2,2010,2,0.26766862170087974
1795,2,19,2,2010,3,0.2886363636363636
1796,2,19,2,2010,4,0.35828445747800586
1797,2,19,2,2010,5,0.16195014662756596
1798,2,19,2,2010,6,0.2906891495601173
1799,2,19,2,2010,7,0.22719941348973607
1800,2,19,2,2010,8,0.22111436950146626
1801,2,19,2,2010,9,0.28277126099706745
1802,2,19,2,2010,10,0.1283724340175953
1803,2,19,2,2010,11,0.4113636363636364
1804,2,19,2,2010,12,0.2554985337243402
1805,2,20,2,2011,1,0.15769794721407626
1806,2,20,2,2011,2,0.1651759530791789
1807,2,20,2,2011,3,0.1991202346041056
1808,2,20,2,2011,4,0.29992668621700885
1809,2,20,2,2011,5,0.23922287390029326
1810,2,20,2,2011,6,0.213049853372434
1811,2,20,2,2011,7,0.4368035190615837
1812,2,20,2,2011,8,0.3296187683284457
1813,2,20,2,2011,9,0.1598240469208211
1814,2,20,2,2011,10,0.3653958944281525
1815,2,20,2,2011,11,0.1150293255131965
1816,2,20,2,2011,12,0.1225806451612903
1817,8,6,1,2004,1,0.092313439030464
1818,8,6,1,2004,2,0.09601560554494896
1819,8,6,1,2004,3,0.1849340084668382
1820,8,6,1,2004,4,0.12227110483937911
1821,8,6,1,2004,5,0.2303727068979829
1822,8,6,1,2004,6,0.06729476218145596
1823,8,6,1,2004,7,0.11134722337511412
1824,8,6,1,2004,8,0.16571760604299826
1825,8,6,1,2004,9,0.058969037934755546
1826,8,6,1,2004,10,0.05438698431144683
1827,8,6,1,2004,11,0.0623059682908608
1828,8,6,1,2004,12,0.041354694114717365
1829,8,7,1,2005,1,0.11406989291939902
1830,8,7,1,2005,2,0.13386735286793394
1831,8,7,1,2005,3,0.12304308126504525
1832,8,7,1,2005,4,0.15450319581638583
1833,8,7,1,2005,5,0.17037436706233916
1834,8,7,1,2005,6,0.14932348302481943
1835,8,7,1,2005,7,0.07777039926952768
1836,8,7,1,2005,8,0.11243463102847183
1837,8,7,1,2005,9,0.10092969203951192
1838,8,7,1,2005,10,0.08441935751639412
1839,8,7,1,2005,11,0.06312774964721507
1840,8,7,1,2005,12,0.10349464596995105
1841,8,8,1,2006,1,0.12738441105669462
1842,8,8,1,2006,2,0.1273346061260065
1843,8,8,1,2006,3,0.15602224620237404
1844,8,8,1,2006,4,0.11439362496887191
1845,8,8,1,2006,5,0.09305221216900472
1846,8,8,1,2006,6,0.059658006142608126
1847,8,8,1,2006,7,0.057018344816136796
1848,8,8,1,2006,8,0.07952187266539389
1849,8,8,1,2006,9,0.09686228936664729
1850,8,8,1,2006,10,0.11372125840458205
1851,8,8,1,2006,11,0.1485764090644974
1852,8,8,1,2006,12,0.1231260894828588
1853,8,9,1,2007,1,0.09240474807005893
1854,8,9,1,2007,2,0.04987133726238899
1855,8,9,1,2007,3,0.09834813646551009
1856,8,9,1,2007,4,0.06748568108242717
1857,8,9,1,2007,5,0.09435544118867768
1858,8,9,1,2007,6,0.05194654270772806
1859,8,9,1,2007,7,0.08052627210093802
1860,8,9,1,2007,8,0.04742259483688885
1861,8,9,1,2007,9,0.03653191665974931
1862,8,9,1,2007,10,0.04361251763924629
1863,8,9,1,2007,11,0.09716941977255748
1864,8,9,1,2007,12,0.10141944052461194
1865,8,11,1,2008,1,0.13654851830331205
1866,8,11,1,2008,2,0.17591101519050387
1867,8,11,1,2008,3,0.1797127915663651
1868,8,11,1,2008,4,0.09290279737694032
